id,keyword 
2-s2.0-85079650853,Machine learning
2-s2.0-85079650853,Textual analysis
2-s2.0-85079650853,Conversational English
2-s2.0-85079650853,Ecological perspective
2-s2.0-85079647938,Educational technology
2-s2.0-85079647938,Videoconferencing
2-s2.0-85079647938,Dengue vaccine
2-s2.0-85079647938,Dengue virus
2-s2.0-85079647938,DNA vaccine
2-s2.0-85079637792,Inactivated virus
2-s2.0-85079637792,Live-attenuated virus
2-s2.0-85079637792,Review
2-s2.0-85079637792,Subunit vaccine
2-s2.0-85079637792,Viral-vector vaccine
2-s2.0-85079637792,Adsorption
2-s2.0-85079637792,IK-nVZI nanocomposite
2-s2.0-85079634751,Kinetics
2-s2.0-85079634751,Pb(II) ions removal
2-s2.0-85079634751,Thermodynamics
2-s2.0-85079634751,DNA measurements
2-s2.0-85079598800,droplet digital PCR
2-s2.0-85079598800,food mislabelling
2-s2.0-85079598800,mass fractions
2-s2.0-85079598800,meat quantification
2-s2.0-85079598800,pork/beef adulteration
2-s2.0-85079590640,Jig
2-s2.0-85079590640,Plastic separation
2-s2.0-85079590640,Polyolefin
2-s2.0-85079589174,Recycling
2-s2.0-85079589174,Reverse hybrid jig
2-s2.0-85079589174,Evolutionary algorithm
2-s2.0-85079589174,Harvesting resource scheduling
2-s2.0-85079589174,Multi-objective optimization problem
2-s2.0-85079530120,Sugarcane
2-s2.0-85079530120,Sustainability
2-s2.0-85079530120,Biosynthesis
2-s2.0-85079469721,Colorimetric detection
2-s2.0-85079469721,Density functional theory
2-s2.0-85079469721,Silver nanoparticles
2-s2.0-85079469721,Turmeric extract
2-s2.0-85079469721,Anthocyanin
2-s2.0-85079469203,Butterfly pea
2-s2.0-85079469203,Freshness indicator
2-s2.0-85079469203,Intelligent packaging
2-s2.0-85079469203,Mackerel
2-s2.0-85079468984,Hypertension
2-s2.0-85079468984,Medication adherence
2-s2.0-85079468984,Patient compliance
2-s2.0-85079468984,Pharmacy
2-s2.0-85079468685,Philippines
2-s2.0-85079468685,cccDNA transcription
2-s2.0-85079468685,farnesoid X receptor
2-s2.0-85079468685,HBV therapy
2-s2.0-85079463601,phase Ib
2-s2.0-85079463601,Vonafexor
2-s2.0-85079463601,atrial fibrillation ablation
2-s2.0-85079463601,first-line therapy
2-s2.0-85079463601,paroxysmal atrial fibrillation
2-s2.0-85079462637,Electroless nickel immersion gold plating
2-s2.0-85079462637,Gold(I)
2-s2.0-85079462637,Hollow fiber supported liquid membrane
2-s2.0-85079462637,Nickel(II)
2-s2.0-85079462637,Rinse wastewater
2-s2.0-85079462637,Anaplastic
2-s2.0-85079447877,De novo
2-s2.0-85079447877,Primary
2-s2.0-85079447877,Secondary
2-s2.0-85079447877,Thyroid
2-s2.0-85079443211,Transformation
2-s2.0-85079443211,Undifferentiated
2-s2.0-85079443211,acceptance
2-s2.0-85079443211,antimicrobial stewardship program (asp)
2-s2.0-85079443211,meropenem
2-s2.0-85079439986,pediatrics
2-s2.0-85079439986,prospective audit and feedback
2-s2.0-85079439986,Biomass power plant
2-s2.0-85079439986,CO2 capture
2-s2.0-85079435372,Fluidized bed combustion
2-s2.0-85079435372,Multi-biomass fuels
2-s2.0-85079435372,Implantable Collamer Lens implantation
2-s2.0-85079428621,Phakic intraocular lens implantation
2-s2.0-85079393774,Urrets-Zavalia syndrome
2-s2.0-85079393774,database
2-s2.0-85079393774,genomic medicine
2-s2.0-85079278149,population genetics
2-s2.0-85079278149,precision medicine
2-s2.0-85079278149,rare disease
2-s2.0-85079278149,Thai
2-s2.0-85079185951,Drinking
2-s2.0-85079185951,Older adults
2-s2.0-85079185951,Prevalence
2-s2.0-85079185951,Smoking
2-s2.0-85079175644,Southeast Asia
2-s2.0-85079175644,Bifurcation
2-s2.0-85079175644,C-shaped root canal
2-s2.0-85079166274,CBCT
2-s2.0-85079166274,Mandibular premolar
2-s2.0-85079166274,Thai population
2-s2.0-85079166274,Trifurcation
2-s2.0-85079166274,anaerobic hybrid reactor
2-s2.0-85079163148,microbial activity
2-s2.0-85079163148,salinity
2-s2.0-85079163148,toxicity
2-s2.0-85079163148,upflow anaerobic sludge bed reactor
2-s2.0-85079163148,Accumulation
2-s2.0-85079163148,Acute toxicity
2-s2.0-85079163148,Lethal concentration
2-s2.0-85079163148,Microplastics
2-s2.0-85079163148,Mussel
2-s2.0-85079072265,Analgesia
2-s2.0-85079072265,Arthroplasty
2-s2.0-85079072265,Knee replacement
2-s2.0-85079072265,Nerve block
2-s2.0-85079072265,Pain management
2-s2.0-85079072265,bone morphogenetic protein
2-s2.0-85079072265,dental pulp
2-s2.0-85079072265,Jagged1
2-s2.0-85079072265,notch signalling
2-s2.0-85079071340,transforming growth factor
2-s2.0-85079071340,Aromatic hydrocarbons selectivity
2-s2.0-85079071340,Bio-oil upgrading
2-s2.0-85079071340,Hollow HZSM-5
2-s2.0-85079019391,Mesoporous structure
2-s2.0-85079019391,Rapid pyrolysis
2-s2.0-85079019391,Corrosion
2-s2.0-85079019391,Finite element
2-s2.0-85079019391,Repair
2-s2.0-85078878431,Shear
2-s2.0-85078878431,Steel fiber reinforced concrete
2-s2.0-85078878431,Conductor-like screening model for realistic solvents (COSMO-RS)
2-s2.0-85078878431,DL-menthol
2-s2.0-85078878431,High-performance liquid chromatography (HPLC)
2-s2.0-85078841015,Liquid transition temperature mixture (LTTM)
2-s2.0-85078841015,Pyrethroids insecticides
2-s2.0-85078841015,Vortex assisted dispersive liquid–liquid microextraction (VADLLME)
2-s2.0-85078841015,immune responses
2-s2.0-85078841015,inactivated vaccine
2-s2.0-85078797732,Nile tilapia
2-s2.0-85078797732,protection
2-s2.0-85078797732,tilapia lake virus
2-s2.0-85078691224,AKI survivors
2-s2.0-85078691224,Comprehensive care
2-s2.0-85078691224,Critically ill patients
2-s2.0-85078691224,Post-acute kidney injury
2-s2.0-85078691224,Severe AKI
2-s2.0-85078603389,Girder
2-s2.0-85078603389,Pier segments
2-s2.0-85078478679,Precast concrete
2-s2.0-85078478679,Service load
2-s2.0-85078478679,Straddle monorail
2-s2.0-85078459624,acetyl melatonin
2-s2.0-85078459624,AKT
2-s2.0-85078459624,cancer stem cells
2-s2.0-85078459624,lung cancer
2-s2.0-85078410241,melatonin
2-s2.0-85078410241,Factors and healthcare workers
2-s2.0-85078410241,Long-lasting insecticidal nets
2-s2.0-85078410241,Malaria awareness/knowledge
2-s2.0-85078350537,Pakistan
2-s2.0-85078350537,Predicator
2-s2.0-85078350537,Pregnancy
2-s2.0-85078316903,Microbial inhibition
2-s2.0-85078316903,Pomegranate juice
2-s2.0-85078316903,Quality attributes
2-s2.0-85078316903,Alectinib
2-s2.0-85078316903,ALK-positive
2-s2.0-85078316903,Blood-based assay
2-s2.0-85078316903,Next-generation sequencing
2-s2.0-85078310167,NSCLC
2-s2.0-85078310167,Bismuth
2-s2.0-85078310167,Density functional theory
2-s2.0-85078291404,High pressure
2-s2.0-85078291404,Structure prediction
2-s2.0-85078291404,Superconductor
2-s2.0-85078291404,Conversion
2-s2.0-85078285036,Glycogen
2-s2.0-85078285036,Mixotrophy
2-s2.0-85078285036,Photoheterotrophy
2-s2.0-85078285036,Poly(3-hydroxybutyrate)
2-s2.0-85078285036,Concrete materials
2-s2.0-85078279418,Granite particle
2-s2.0-85078279418,Mechanical strength
2-s2.0-85078279418,Microstructure
2-s2.0-85078279418,Recycled aggregate
2-s2.0-85078224899,inflammation
2-s2.0-85078224899,prevention
2-s2.0-85078224899,psychiatry
2-s2.0-85078204420,suicidal attempt
2-s2.0-85078204420,suicidal behavior
2-s2.0-85078204420,suicidal ideation
2-s2.0-85078204420,suicidality
2-s2.0-85078204420,Horizontal flow
2-s2.0-85078177727,Interfacial drag force
2-s2.0-85078177727,Relative velocity covariance
2-s2.0-85078177727,Two-phase flow
2-s2.0-85078151999,Void fraction covariance
2-s2.0-85078151999,De-lamination
2-s2.0-85078151999,End anchorage
2-s2.0-85078151999,Epoxy resin
2-s2.0-85078142535,Reinforced concrete beams
2-s2.0-85078142535,Sisal FRP
2-s2.0-85078142535,Strengthening
2-s2.0-85078142535,Acute kidney injury
2-s2.0-85078129509,Antiretroviral therapy
2-s2.0-85078129509,Case report
2-s2.0-85078129509,HIV
2-s2.0-85078129509,Mitochondria
2-s2.0-85078125109,Nephrotoxicity
2-s2.0-85078125109,Renal pathology
2-s2.0-85078125109,Tenofovir alafenamide
2-s2.0-85078125109,Computational fluid dynamics
2-s2.0-85078125109,Downdraft biomass gasifier
2-s2.0-85078125109,Kinetic mechanism
2-s2.0-85077793091,Outcomes
2-s2.0-85077793091,Risk factors
2-s2.0-85077793091,Stroke
2-s2.0-85077793091,Stroke classification
2-s2.0-85077793091,Thailand
2-s2.0-85077793091,Density functional theory
2-s2.0-85077793091,High pressure
2-s2.0-85077708664,Superconductivity
2-s2.0-85077708664,Tungsten ditellurides
2-s2.0-85077708664,"Depression, Mood disorders, Schizophrenia, Psychiatry"
2-s2.0-85077708664,Inflammation
2-s2.0-85077708664,Neuro-immune
2-s2.0-85077708664,Oxidative and nitrosative stress
2-s2.0-85077708664,Suicide
2-s2.0-85077615505,Electrochemical detection
2-s2.0-85077615505,Hepatitis B surface antigen
2-s2.0-85077615505,Hepatitis B virus
2-s2.0-85077615505,Hepatitis C virus
2-s2.0-85077553781,Hepatitis C virus core antigen
2-s2.0-85077553781,Microfluidic paper-based analytical device
2-s2.0-85077553781,Asia
2-s2.0-85077553781,"Health knowledge, attitudes, practice"
2-s2.0-85077553781,Hypothermia
2-s2.0-85077532487,"Monitoring, intraoperative"
2-s2.0-85077532487,Perioperative care
2-s2.0-85077532487,Practice guidelines as topic
2-s2.0-85077532487,Temperature
2-s2.0-85077532487,Distribution
2-s2.0-85077509649,Enterovirus G
2-s2.0-85077509649,Pigs
2-s2.0-85077509649,Thailand
2-s2.0-85077509649,Acute kidney injury
2-s2.0-85077509649,AKI
2-s2.0-85077501012,COVID-19
2-s2.0-85077501012,Dialysis
2-s2.0-85077501012,Kidney replacement therapy
2-s2.0-85077501012,Recovery
2-s2.0-85077501012,SARS-CoV-2
2-s2.0-85077494795,Gene polymorphism
2-s2.0-85077494795,Malaria
2-s2.0-85077494795,Plasmodium falciparum
2-s2.0-85077494795,Surf gene
2-s2.0-85077494795,SURFIN
2-s2.0-85077494795,Variable surface antigens
2-s2.0-85077494587,CoronaVac vaccine
2-s2.0-85077494587,Cortical spreading depression
2-s2.0-85077494587,COVID-19
2-s2.0-85077494587,Neurological deficit
2-s2.0-85077467214,Sinovac
2-s2.0-85077467214,Biodiesel
2-s2.0-85077467214,Microwave plasma
2-s2.0-85077467214,Palm oil
2-s2.0-85077467214,Partial hydrogenation
2-s2.0-85077402634,Partially hydrogenated fatty acid methyl ester
2-s2.0-85077402634,Autophagy
2-s2.0-85077402634,Cisplatin
2-s2.0-85077402634,Drug resistance
2-s2.0-85077402634,Hydroxyl radicals
2-s2.0-85077402634,Lung cancer
2-s2.0-85077401529,Alpha methyl ester sulfonate
2-s2.0-85077401529,Aspen Energy Analyzer and Heat Exchanger Network
2-s2.0-85077401529,Heat integration
2-s2.0-85077401529,Simulation
2-s2.0-85077401529,Compartmental modeling
2-s2.0-85077264328,Atelectasis
2-s2.0-85077264328,Cat
2-s2.0-85077264328,Computed tomography
2-s2.0-85077264328,Lung
2-s2.0-85077264328,Mammary gland carcinoma
2-s2.0-85077187363,Radiography
2-s2.0-85077187363,Chairside instrument
2-s2.0-85077187363,Dental caries
2-s2.0-85077187363,Iridium oxide
2-s2.0-85077165729,pH sensor
2-s2.0-85077165729,Wireless communication system
2-s2.0-85077165729,Hydrocarbons
2-s2.0-85077165729,Hydrodeoxygenation
2-s2.0-85077135953,Hydrothermal liquefaction
2-s2.0-85077135953,Lignin
2-s2.0-85077135953,Lignin oil
2-s2.0-85077135953,Sugarcane bagasse
2-s2.0-85077121297,general anesthesia
2-s2.0-85077121297,primary teeth
2-s2.0-85077121297,pulpectomy
2-s2.0-85077121297,survival rate
2-s2.0-85077121297,Agarose gel
2-s2.0-85077121297,Electrocolorimetric sensing approach
2-s2.0-85077121297,Electromembrane extraction
2-s2.0-85077121297,Green chemistry
2-s2.0-85077113785,Iodide and chromium
2-s2.0-85077113785,Ameloblastic fibroma
2-s2.0-85077113785,Ameloblastoma
2-s2.0-85077112902,OCT4
2-s2.0-85077112902,Odontogenic Keratocyst
2-s2.0-85077112902,SOX2
2-s2.0-85077112902,Occlusal equilibration appliance (OEA)
2-s2.0-85077112902,Pain Posselt’s finding
2-s2.0-85076906278,Recurrent chronic facial pain
2-s2.0-85076906278,C-section
2-s2.0-85076906278,Infant
2-s2.0-85076906278,Microbiome
2-s2.0-85076906278,Synbiotics
2-s2.0-85076906278,emotion dysregulation
2-s2.0-85076849774,eudaimonic well-being
2-s2.0-85076849774,mindfulness
2-s2.0-85076849774,rumination
2-s2.0-85076849774,Advanced material
2-s2.0-85076849774,Calix[4]arene
2-s2.0-85076849774,Complexation
2-s2.0-85076739238,Coordination polymer
2-s2.0-85076739238,Crystal structure
2-s2.0-85076739238,IGRA
2-s2.0-85076739238,Inmate
2-s2.0-85076614689,Isoniazid preventive therapy
2-s2.0-85076614689,LTBI
2-s2.0-85076614689,TST
2-s2.0-85076614689,Biliary atresia
2-s2.0-85076570465,Cell death
2-s2.0-85076570465,Cholangiocytes
2-s2.0-85076570465,Congenital biliary dilation
2-s2.0-85076570465,Immunohistochemistry
2-s2.0-85076570465,Liver
2-s2.0-85076570465,Necroptosis
2-s2.0-85076505939,Phosphorylated mixed lineage kinase domain-like
2-s2.0-85076505939,Conventional salad
2-s2.0-85076505939,Organic salad
2-s2.0-85076505939,Raw materials risk assessment
2-s2.0-85076505939,Soilless culture salad
2-s2.0-85076505939,electric field analysis
2-s2.0-85076490301,enantiomeric discrimination
2-s2.0-85076490301,graphene
2-s2.0-85076490301,tip-enhanced Raman scattering (TERS)
2-s2.0-85076490301,Amino acids
2-s2.0-85076432204,Methionine
2-s2.0-85076432204,Pineapple plant
2-s2.0-85076432204,Starch
2-s2.0-85076432204,Stem
2-s2.0-85076432204,Chitooligosaccharide
2-s2.0-85076327447,Demineralized bone
2-s2.0-85076327447,Gelatin
2-s2.0-85076327447,Mesenchymal stem cells
2-s2.0-85076327447,Tissue engineering
2-s2.0-85076327447,Child
2-s2.0-85076286428,Dentistry
2-s2.0-85076286428,Oral health
2-s2.0-85076286428,Oral health-related quality of life
2-s2.0-85076286428,Surveys and questionnaires
2-s2.0-85076286428,WHO
2-s2.0-85076252814,2D MoS2 nanosheets
2-s2.0-85076252814,Disulfides
2-s2.0-85076252814,Heavy metal ion removal
2-s2.0-85076252814,Membrane separation
2-s2.0-85076252814,PES membrane
2-s2.0-85076252814,Colitis
2-s2.0-85076225671,Immunotherapy
2-s2.0-85076225671,Multi-detector computed tomography
2-s2.0-85076225671,Prognosis
2-s2.0-85076225671,Cancer stem cells
2-s2.0-85076225671,Hallmark of cancer
2-s2.0-85076224894,Lung cancer
2-s2.0-85076224894,Mononucleotide A-T repeats
2-s2.0-85076224894,Universal target
2-s2.0-85076224894,Ala97Ser
2-s2.0-85076224894,autonomic neuropathy
2-s2.0-85075854893,carpal tunnel syndrome
2-s2.0-85075854893,composite autonomic severity score
2-s2.0-85075854893,hereditary transthyretin amyloidosis-associated polyneuropathy
2-s2.0-85075854893,neurophysiological study
2-s2.0-85075854893,quantitative sensory test
2-s2.0-85075752790,Thais
2-s2.0-85075752790,transthyretin
2-s2.0-85075752790,anesthesia
2-s2.0-85075752790,brachial plexus
2-s2.0-85075752790,conduction
2-s2.0-85075752643,regional anesthesia
2-s2.0-85075752643,ultrasonography
2-s2.0-85075752643,Hydrogen peroxide
2-s2.0-85075752643,Peroxidase
2-s2.0-85075739360,Phytotoxicity
2-s2.0-85075739360,Poly(potassium acrylate)
2-s2.0-85075739360,Poly[acrylamide-co-(potassium acrylate)]
2-s2.0-85075739360,Soil burial
2-s2.0-85075736757,Clinical
2-s2.0-85075736757,Co-infection
2-s2.0-85075736757,COVID-19
2-s2.0-85075736757,HIV
2-s2.0-85075736757,Outcome
2-s2.0-85075710669,Pathophysiology
2-s2.0-85075710669,Art and science
2-s2.0-85075710669,Calixarenes
2-s2.0-85075710669,Jacques Vicens
2-s2.0-85075710669,Painting
2-s2.0-85075628194,Supramolecular chemistry
2-s2.0-85075628194,Calcium hydroxide
2-s2.0-85075628194,Calcium silicate materials
2-s2.0-85075628194,Human dental pulp cells
2-s2.0-85075628194,Mineral trioxide aggregate
2-s2.0-85075541110,Pulp capping
2-s2.0-85075541110,Embeddedness
2-s2.0-85075541110,Local food
2-s2.0-85075541110,Rural development
2-s2.0-85075541110,Social practice
2-s2.0-85075531743,Valorization
2-s2.0-85075531743,Anti-tyrosinase activity
2-s2.0-85075531743,Antimicrobial activity
2-s2.0-85075531743,Antioxidant activity
2-s2.0-85075461395,Snail mucus
2-s2.0-85075461395,Adolescents
2-s2.0-85075461395,Metabolic syndrome
2-s2.0-85075461395,Prevalence
2-s2.0-85075461395,Risk factors
2-s2.0-85075461395,Airway management
2-s2.0-85075461395,Difficult airway
2-s2.0-85075427842,Emergency medicine
2-s2.0-85075427842,Rapid sequence induction and intubation
2-s2.0-85075427842,Cost of illness
2-s2.0-85075248064,Economic burden
2-s2.0-85075248064,NASH
2-s2.0-85075248064,Non-alcoholic steatohepatitis
2-s2.0-85075248064,Prevalence
2-s2.0-85075248064,Significant fibrosis
2-s2.0-85075143376,CNT
2-s2.0-85075143376,Co-pyrolysis
2-s2.0-85075143376,Kinetics
2-s2.0-85075143376,Mathematical model
2-s2.0-85075143376,Thermodynamics
2-s2.0-85075015146,BRESHECK
2-s2.0-85075015146,IFAP
2-s2.0-85075015146,KFSD
2-s2.0-85075015146,Olmsted syndrome
2-s2.0-85075015146,Osteogenesis imperfecta
2-s2.0-85075015146,S2P
2-s2.0-85074882304,Care delivery models
2-s2.0-85074882304,Causal loop diagram
2-s2.0-85074882304,Group model building
2-s2.0-85074882304,Health systems performance
2-s2.0-85074882304,Health workforce
2-s2.0-85074855714,Human resource for health
2-s2.0-85074855714,Strategic planning
2-s2.0-85074855714,System dynamic modelling
2-s2.0-85074855714,Anti-invasion
2-s2.0-85074855714,Anti-migration
2-s2.0-85074855714,Anti-proliferation
2-s2.0-85074718108,Aspiletrein A
2-s2.0-85074718108,Lung cancer cells
2-s2.0-85074718108,Antibody
2-s2.0-85074718108,COVID-19
2-s2.0-85074718108,Immunoassay
2-s2.0-85074698234,Rapid diagnostic test
2-s2.0-85074698234,SARS-CoV-2
2-s2.0-85074698234,Anthocyanins
2-s2.0-85074698234,Clitoria ternatea
2-s2.0-85074698234,Methylglyoxal
2-s2.0-85074664994,Oxidative DNA damage
2-s2.0-85074664994,Protein glycation
2-s2.0-85074664994,ddPCR
2-s2.0-85074664994,pfgch1
2-s2.0-85074664994,pfmdr1
2-s2.0-85074645931,pfplasmepsin2
2-s2.0-85074645931,Plasmodium falciparum
2-s2.0-85074645931,Anisotropic clays
2-s2.0-85074644581,Axisymmetry
2-s2.0-85074644581,Finite element limit analysis
2-s2.0-85074644581,Suction caisson
2-s2.0-85074644581,Undrained shear strengths
2-s2.0-85074615751,Braconidae
2-s2.0-85074615751,Entomological collections
2-s2.0-85074615751,New records
2-s2.0-85074615751,Subfamilies
2-s2.0-85074615751,Anisotropic clays
2-s2.0-85074506423,"Conical slope, finite element limit analysis"
2-s2.0-85074506423,Stability
2-s2.0-85074506423,Undrained shear strengths
2-s2.0-85074506423,Complete denture
2-s2.0-85074506423,PDA-T
2-s2.0-85074506423,Reliability and validity
2-s2.0-85074505403,Satisfaction
2-s2.0-85074505403,Self-assessment
2-s2.0-85074505403,Accelerometer-based navigation
2-s2.0-85074505403,Bilateral total knee arthroplasty
2-s2.0-85074505403,Blood loss
2-s2.0-85074505403,Mechanical axis
2-s2.0-85074493760,Postoperative pain
2-s2.0-85074493760,biomarker
2-s2.0-85074493760,interleukin-34
2-s2.0-85074493760,knee osteoarthritis
2-s2.0-85074493760,synovial inflammation
2-s2.0-85074482619,Antibody
2-s2.0-85074482619,Biomarker
2-s2.0-85074482619,Canine atopic dermatitis
2-s2.0-85074482619,House dust mites
2-s2.0-85074482619,Immunoglobulin G1 subclass
2-s2.0-85074141195,Cys-Gly
2-s2.0-85074141195,Durian
2-s2.0-85074141195,Fruit ripening
2-s2.0-85074141195,LAP
2-s2.0-85074141195,Leucylaminopeptidase
2-s2.0-85074141195,Sulphur compound
2-s2.0-85074013932,Acute kidney injury
2-s2.0-85074013932,CRRT
2-s2.0-85074013932,EMiC2 filter
2-s2.0-85074013932,Extracorporeal blood purification
2-s2.0-85074012645,High cut-off
2-s2.0-85074012645,Kidney replacement therapy
2-s2.0-85074012645,Middle cut-off
2-s2.0-85074012645,Removal
2-s2.0-85073980521,Sepsis
2-s2.0-85073980521,Dydrogesterone
2-s2.0-85073980521,Latency periods
2-s2.0-85073980521,Preterm labor
2-s2.0-85073939495,Progesterone
2-s2.0-85073939495,Cat
2-s2.0-85073939495,Computed tomography
2-s2.0-85073939495,Lymph node
2-s2.0-85073939495,Slice thickness
2-s2.0-85073939495,Thorax
2-s2.0-85073927665,Thymus
2-s2.0-85073927665,Basket trial
2-s2.0-85073927665,Dolutegravir
2-s2.0-85073927665,Efficacy
2-s2.0-85073927665,HIV
2-s2.0-85073835647,Paediatric
2-s2.0-85073835647,Pharmacokinetic
2-s2.0-85073835647,Randomized control trial
2-s2.0-85073835647,Safety
2-s2.0-85073835647,Adrenalectomy
2-s2.0-85073835647,Laparoscopy
2-s2.0-85073807581,Large adrenal tumor
2-s2.0-85073807581,Safety
2-s2.0-85073807581,"2,4-Dinitroaniline derivative"
2-s2.0-85073807581,Crystal structure
2-s2.0-85073807581,Hydrogen bonding interactions
2-s2.0-85073743142,ACL reconstruction
2-s2.0-85073743142,Bone-patellar tendon-bone
2-s2.0-85073743142,Patellar fracture
2-s2.0-85073743142,Patellar morphology
2-s2.0-85073743142,Wiberg’s classification
2-s2.0-85073743142,Binding energy
2-s2.0-85073741784,Druglikeness
2-s2.0-85073741784,Gallic acid derivatives
2-s2.0-85073741784,In silico
2-s2.0-85073741784,Molecular docking
2-s2.0-85073741227,Molecular interactions
2-s2.0-85073741227,Non-structural proteins
2-s2.0-85073741227,Novel coronavirus
2-s2.0-85073741227,SARS-COV-2
2-s2.0-85073741227,Chronic kidney disease
2-s2.0-85073741227,Indoxyl sulfate
2-s2.0-85073571428,p-Cresyl sulfate
2-s2.0-85073571428,Protein-bound uremic toxins
2-s2.0-85073571428,Alzheimer’s disease
2-s2.0-85073571428,"Aphasia, primary progressive"
2-s2.0-85073564412,Cortical thickness
2-s2.0-85073564412,Freesurfer
2-s2.0-85073564412,Logopenic progressive aphasia
2-s2.0-85073564412,Magnetic resonance imaging
2-s2.0-85073564412,Case report
2-s2.0-85073564412,Lactic acidosis
2-s2.0-85073564412,Salbutamol-induced lactic acidosis
2-s2.0-85073564412,Salbutamol’s adverse effect
2-s2.0-85073564412,Status asthmaticus
2-s2.0-85073518307,Cardiovascular physiology
2-s2.0-85073518307,"Integrative teaching, small group discussion"
2-s2.0-85073518307,Medical students
2-s2.0-85073518307,Student performance
2-s2.0-85073518307,Banach contraction principle
2-s2.0-85073061008,Generalized Sylvester matrix equation
2-s2.0-85073061008,Gradient
2-s2.0-85073061008,Kronecker product
2-s2.0-85073061008,Linear difference vector equation
2-s2.0-85073028704,Matrix norms
2-s2.0-85073028704,G6PD Aures
2-s2.0-85073028704,G6PD deficiency
2-s2.0-85073028704,G6PD genotype
2-s2.0-85072990949,G6PD mutation
2-s2.0-85072990949,Lao Theung
2-s2.0-85072990949,Laos
2-s2.0-85072990949,Artificial intelligence
2-s2.0-85072990949,Cirrhosis
2-s2.0-85072910329,Computer-assisted
2-s2.0-85072910329,Deep learning
2-s2.0-85072910329,Fatty liver
2-s2.0-85072910329,Liver fibrosis
2-s2.0-85072910329,Liver steatosis
2-s2.0-85072847644,Machine learning
2-s2.0-85072847644,NAFLD
2-s2.0-85072847644,Non-invasive diagnostic tests
2-s2.0-85072847644,Emergency department
2-s2.0-85072847644,Endothelial glycocalyx
2-s2.0-85072829100,Fluid
2-s2.0-85072829100,Resuscitation
2-s2.0-85072829100,Sepsis
2-s2.0-85072829100,Syndecan-1
2-s2.0-85072829100,biosynthetic sericin 1
2-s2.0-85072829100,sericin
2-s2.0-85072786770,tolerogenic dendritic cells
2-s2.0-85072786770,Meta-analysis
2-s2.0-85072786770,Neuromyelitis optica
2-s2.0-85072786770,NMOSD
2-s2.0-85072604030,Optic neuritis
2-s2.0-85072604030,Plasma exchange
2-s2.0-85072604030,Steroid
2-s2.0-85072604030,apolipoprotein J
2-s2.0-85072604030,biomarker
2-s2.0-85072273747,clusterin
2-s2.0-85072273747,knee osteoarthritis
2-s2.0-85072273747,synovial inflammation
2-s2.0-85072273747,anti-double stranded DNA
2-s2.0-85072273747,antinuclear antibodies
2-s2.0-85072273747,autoantibodies
2-s2.0-85072223256,autoimmune diseases
2-s2.0-85072223256,systemic lupus erythematosus
2-s2.0-85072223256,Biodiesel
2-s2.0-85072223256,Cultivated banana peels
2-s2.0-85072223256,Heterogeneous catalyst
2-s2.0-85072163931,Response surface methodology (RSM)
2-s2.0-85072163931,Transesterification
2-s2.0-85072163931,Dynamic capabilities
2-s2.0-85072163931,"fuzzy front end (FFE),innovativeness"
2-s2.0-85072163931,new product performance
2-s2.0-85072163931,organizational agility
2-s2.0-85072084747,Ailuropoda-Stegodon fauna
2-s2.0-85072084747,Biochronology
2-s2.0-85072084747,Chaiyaphum province
2-s2.0-85072084747,Extinction
2-s2.0-85072084747,Quaternary
2-s2.0-85072084747,Taxonomy
2-s2.0-85071947270,cochlear implant
2-s2.0-85071947270,cochlear implantation
2-s2.0-85071947270,deafness
2-s2.0-85071947270,hearing loss
2-s2.0-85071776299,registry
2-s2.0-85071776299,report
2-s2.0-85071776299,Data Analytics
2-s2.0-85071776299,Kubernetes
2-s2.0-85071548615,Parallel Computing
2-s2.0-85071548615,Smart Energy Framework
2-s2.0-85071548615,antibacterial
2-s2.0-85071548615,barrier performance
2-s2.0-85071548615,biodegradability
2-s2.0-85071514890,mechanical behavior
2-s2.0-85071514890,MWCNT-ZnO
2-s2.0-85071296029,nanocomposites
2-s2.0-85071296029,poly(butylene adipate-co-terephthalate)
2-s2.0-85071296029,Catalyst deactivation
2-s2.0-85071296029,Hydrogen trapping
2-s2.0-85071296029,Ketonization
2-s2.0-85071272571,Liquid phase
2-s2.0-85071272571,Long-chain methyl ester
2-s2.0-85071272571,Oxygen vacancies
2-s2.0-85071272571,Bifunctional catalyst
2-s2.0-85071272571,Manganese oxide
2-s2.0-85071272571,Oxygen evolution
2-s2.0-85070695674,Oxygen reduction
2-s2.0-85070695674,Stability
2-s2.0-85070695674,Sulfurization
2-s2.0-85070695674,Khasi folklore
2-s2.0-85070276075,Matrilineal society
2-s2.0-85070276075,Northeast India
2-s2.0-85070276075,Swan maiden
2-s2.0-85070276075,Experimental economics
2-s2.0-85070276075,Organ allocation rule
2-s2.0-85070075071,Organ donation
2-s2.0-85070075071,chemical industry
2-s2.0-85070075071,disaster risk management cycle
2-s2.0-85070075071,emergency response
2-s2.0-85070075071,explosion
2-s2.0-85069879723,fire
2-s2.0-85069879723,styrene
2-s2.0-85069879723,Thailand
2-s2.0-85069879723,G-quadruplex
2-s2.0-85069628312,Hybridization chain reaction
2-s2.0-85069628312,Molecular screening test
2-s2.0-85069628312,Paper-based analytical device
2-s2.0-85069193451,Peptide nucleic acid
2-s2.0-85069193451,Prostate cancer
2-s2.0-85069193451,DFT calculation
2-s2.0-85069193451,Fluoxetine
2-s2.0-85068907189,Paroxetine
2-s2.0-85068907189,Sertraline
